era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0
0475,-0.012681625159369127,0.03817534965199918,0.042071105057853865,0.016676708348894582
0476,-0.01207052393170677,0.011752905863626149,0.015879103220840875,0.0013883108179420912
0477,-0.011619903299551185,0.015752175556853376,0.01954236773045388,0.015029377890673032
0478,-0.0036884633335557645,-0.0022820315829758663,0.0018302687797333503,-0.01123614567172568
0479,0.025246648096355642,0.010472612241939497,0.008040471802824179,0.011826898950928125
0480,-0.03014708421241692,0.0056057031536433394,0.0011422044952584033,0.014005676774464456
0481,-0.030448087213740507,0.02554922159315677,0.020411346943641526,0.030589876401015247
0482,0.02059895961352331,0.029570720857680064,0.02496714881571976,0.04251028350821361
0483,0.023447871883718743,0.04207282541033374,0.030041382814552996,0.04296120794793308
0484,-0.013576423008605457,0.024407611825965934,0.02637657149305379,0.04027482348518519
0485,-0.006980489685366671,0.018383577120158878,0.024726333815754765,0.010200853155888322
0486,0.035581255403829344,0.004013227906571239,0.001130817948053253,-0.008146307137327701
0487,-0.010360129334614573,0.007000497289695823,0.00237999512819976,0.0013390464856870234
0488,0.020718155075756698,-0.0010165290063488435,-0.003834806616988028,-0.011304521027370599
0489,0.027558688282017515,0.0031034828747286284,-0.005220678424530759,-0.008055776998168196
0490,0.022355278059657792,-0.0042776161066740695,-0.0044684452048396,-0.00918085227272804
0491,0.02458302020135519,0.014247973891342854,0.014454853902313703,0.0036614991490293777
0492,0.008471025815843945,0.008228728579081634,-0.002775203284147011,0.008128183715223721
0493,-0.02315935082471939,0.017277854247167223,0.011261028661320966,0.01511061412112862
0494,-0.02340804786230587,0.019210346166935455,0.01743800365498252,0.022354448102292947
0495,0.002131975312443003,0.007738980150137057,0.01279173343771136,0.007389461772066911
0496,-0.031240399472806265,-0.01036679368703404,-0.010271724421248381,-0.008304369655437177
0497,-0.017013401290133342,0.036363269104778904,0.03679616105565729,0.029748930313965454
0498,0.011802746229321629,0.018404659717912376,0.020193537826597857,0.01720812186013157
0499,0.018570743620395003,0.04395053819826583,0.04535889230479293,0.042114131105719245
0500,0.013138148142825346,0.01823408482772429,0.012481087004752667,0.02180903474865041
0501,0.025387056895909935,0.016001025204815597,0.01781600984042156,0.01808291838546318
0502,0.014262545853837771,0.013035580732114997,0.007505988361757288,0.017255922375986475
0503,-0.01765272950314387,0.030614450839521374,0.030990327905245002,0.02427938914869328
0504,0.020044988881862028,-0.0320026624719725,-0.027202358706886743,-0.023360394368869334
0505,-0.029519159736028932,-0.0026416343529935115,-0.004068946929991679,0.00814410362695461
0506,-0.01877528071096172,0.022762823743879924,0.024640484605421058,0.010039079972894886
0507,0.01859686242784523,-0.02208758859568686,-0.014363613783542515,-0.015552947187753753
0508,-0.013076669335137348,-0.0021201851631856288,-0.004859978163996737,0.006882919883163455
0509,-0.002252616937749083,0.02850391916454982,0.02900123693765432,0.034654133808950216
0510,-0.0065150830139390865,0.01220251618724025,0.011521238769691152,0.005014981469015588
0511,-0.02849297352459897,-0.004179258173054459,-0.008689380030103869,-0.011796228482713996
0512,0.005396196281071923,-0.013521190777185306,-0.018717360823078774,-0.027210320865085746
0513,0.010378269109806586,-0.013496398975195577,-0.01290398618294885,-0.013862658794345712
0514,0.008505560771842993,0.01164873946297403,0.008444676747212842,-0.006180439153993061
0515,0.013220405665767026,-0.01587130041738838,-0.022177832810757046,-0.004515132380493271
0516,0.05764930186877592,0.005913404126031164,-0.00196281584105663,0.018154775232928803
0517,-0.004838349556350542,0.005073900599788749,0.002793929311416935,0.004998365278544168
0518,0.02069499292684865,0.010455670966250021,0.012546708827915502,0.007955877503848633
0519,0.016621805049576166,-0.006336224392732397,-0.004586820475617106,-0.018324104322211526
0520,-0.025658889661212905,-0.022728829718676548,-0.019064401262080515,-0.015793805547120024
0521,0.0002900108548537359,-0.024915960486223254,-0.023306148144411128,-0.03383875330657161
0522,0.004988838048136937,-0.033205413016657366,-0.037088769347875826,-0.029280157756267914
0523,-0.005651505224714782,-0.019805930015624282,-0.03177290491830568,-0.03138873269390245
0524,-0.027472762420265525,-0.016740130093088692,-0.020960355822963544,-0.02329917135561687
