era,t00_lr0.0003_wd0_do0,t01_lr0.0003_wd0_do0.2,t02_lr0.0003_wd0.001_do0,t03_lr0.0003_wd0.001_do0.2,t04_lr0.001_wd0_do0,t05_lr0.001_wd0_do0.2,t06_lr0.001_wd0.001_do0,t07_lr0.001_wd0.001_do0.2,t08_lr0.003_wd0_do0,t09_lr0.003_wd0_do0.2,t10_lr0.003_wd0.001_do0,t11_lr0.003_wd0.001_do0.2
0625,0.012661960530935917,0.032313580878875446,0.01694364197377301,0.028243378329240745,-0.014061662305873619,0.03059409374396511,0.01196412311242447,0.020064966452329178,-0.0028991040295823383,0.013262696435448354,0.04480232312719844,-0.007617652708227497
0626,-0.010879792175036044,-0.0035364956057744082,0.024871139893022177,0.02409321012619652,-0.019254750185767198,-0.005217682498312241,-0.018378457937258577,0.0003455513916063112,0.019499064515632363,0.008364806983495475,0.01250002602964395,-0.012975878325881277
0627,-0.017962819008425553,0.02151493382246888,0.006718087389164107,0.03687461553100879,0.00686136032992709,0.026654785917700454,0.019116044990454106,0.03078427705934147,0.021459527137758498,0.015337239933355255,0.03427881199700439,-0.015369686506260163
0628,-0.0007768966139588437,0.01535374068244007,0.012951908897975583,-0.005705419109660095,0.03119949412443128,0.012502309889737025,-0.013660622764143116,0.029364428719712916,0.0031111352940696047,-0.009459186102417125,-0.032186993485614865,-0.017974348808241405
0629,-0.0031780701079179227,0.014679405482755991,0.034121677045419796,0.017200320837824783,0.027277978296145224,0.030658644840429912,-0.002764639849430601,0.03599986682718212,0.0004494998671652929,-0.03175612991648591,0.016310904438285024,0.011323618161098963
0630,0.02424251911809942,0.005340129270953542,0.021947792895363666,0.03996855260582312,0.001263561146829741,0.012435747887619154,0.022412831729191795,0.03315860474474765,-0.02811954720856386,-0.03332697264347022,0.01369991739227446,-0.014367385698947993
0631,0.022704938345017005,0.01571500657188825,0.0008695437179259282,-0.00512952499197441,0.03641646548661612,0.03992794701357451,-0.009221426198577892,0.004536338211214938,-0.004591196669824459,0.0005157776631892207,0.002680886556333237,0.013731037624233928
0632,-0.009917685693035489,0.043507386764196215,0.005931985804955756,0.007188248935635457,-0.028218258933276796,0.03173391705393555,-0.01686062917540836,0.024364033481413718,0.0012572168232154487,-0.0019088805518731147,0.02834101985148588,0.029521079165581984
0633,-0.0015402635026306039,0.015271764181719364,0.004357819862683366,0.042714539799187844,-0.021876484483575945,0.06263367698482694,0.0040973440472796595,0.04616881287169635,0.010475190606505555,0.008318186659388004,0.016731602646760303,0.024247309983581627
0634,0.015322050183663163,0.02463455395408069,0.020747856321517422,0.0461551850419403,0.003586714421606409,0.06122343707565978,-0.005575862409679474,0.05841545038786943,0.02094615356656305,0.019558501312970027,0.024067002745408173,0.04807342429542423
0635,0.023457168000610554,0.015089885756391443,0.0076157211727326014,0.004080312737743637,0.016371098846076435,0.015160344536037759,0.02550745588197321,0.022880292765520654,0.04077499510219597,0.02088753742539461,0.025899629188986077,0.01231662149844329
0636,0.01855186177823832,0.05035244724649105,0.024955467589457107,0.045946507611242006,0.05567146588658535,0.03839227698162663,0.015104459373806261,0.0013302344805671614,0.014623163152725514,0.02939660692812144,0.018296508469448945,0.050930802769350754
0637,0.008119565895831866,0.02238005781831778,-0.026551162325353758,0.01350737245363162,0.0023795988020699644,0.00330274884611434,0.0025783520682710007,0.002465144502418488,-0.029380189251796765,0.019448996006547595,0.035812545022964486,0.038649537679702826
0638,0.042155475332042294,0.024190590404014545,0.03481672092820592,0.03082133827750615,0.010628876769105589,0.03622675777667581,0.01106586962574008,-0.007000074823423027,0.01611480671559586,0.028478260228927788,0.04783571902368915,-0.020772389279089573
0639,0.01451737784879403,0.054066505041347315,0.045915132904353353,0.02145889674789538,0.06682495983899096,0.032670164221686136,0.05345380781852238,0.03989622934205231,0.026463994506711132,0.03833480451752335,0.03187684694217923,0.026931137217670292
0640,0.023241728483559033,0.037304107839362166,0.04335798236493173,0.028361945140859615,0.0482616165764459,0.059193735331036446,0.030166822598034392,0.030268366902622787,-0.007953592052072238,0.013628005684235953,0.04173845470564012,-0.009762626996501437
0641,0.010573698991107841,0.06702963767821812,0.015928882358864343,0.046332360622606365,0.02763258793950051,0.06079150475161594,0.0018200872173343397,0.03378796404266802,-0.00281639515606534,-0.013664725345048425,-0.010166346412387447,-0.030270414177422517
0642,0.024466179494096123,0.023325712262788827,0.028535379968289105,0.04182543097994103,0.0018268709237216237,0.05546248345559692,-0.0024311742304902245,0.051392480224557696,0.016165240238130495,-0.011419626660058873,0.01670811390691794,0.016849702881080692
0643,0.045373405344745425,0.019049507443658284,0.02787988239582114,0.042186210928988215,0.024847400242107767,-0.017398240676172013,0.03724500154021846,0.03440890775785241,0.025689417383192758,0.013618315935662267,0.031102598006831458,0.06655956365058492
0644,0.013671765475533833,0.03560871684135305,0.05061981048217095,0.0443286034118161,0.04439828347085927,0.021565197101180916,0.06918912793397064,0.03060832131467805,-0.006126428687460933,-0.0016403581683504186,0.03629137368669167,0.006679499833155114
