era,t00_lr0.0003_wd0_do0,t01_lr0.0003_wd0_do0.2,t02_lr0.0003_wd0.001_do0,t03_lr0.0003_wd0.001_do0.2,t04_lr0.001_wd0_do0,t05_lr0.001_wd0_do0.2,t06_lr0.001_wd0.001_do0,t07_lr0.001_wd0.001_do0.2,t08_lr0.003_wd0_do0,t09_lr0.003_wd0_do0.2,t10_lr0.003_wd0.001_do0,t11_lr0.003_wd0.001_do0.2
0579,-0.0298553158329862,0.0030201483257490135,-0.026352750585554266,-0.007492194591242789,0.01560008579001658,-0.024189781598301673,-0.001960139786096709,0.007793742874974486,-0.008445335479378124,-0.011114727719449538,0.02532690974503615,-0.0027015655906668747
0580,0.02367970540402881,0.0014740711830189786,0.023201222131325368,0.007281185708431213,0.0186353336051415,-0.011079311233387236,0.035667382306525004,0.028305027058609548,0.014927758916740766,0.016022754810954585,-0.006870963619509253,0.0035324118066787087
0581,0.015648202537793553,0.0130069195148709,0.012521584406237133,0.05263211647968787,0.001189835652619922,-0.0017491117776926972,0.0037756355012545225,0.010268777246142476,-0.0028949753070350685,0.026986293242953936,0.020218290064655486,-0.011535729966966578
0582,0.022933281117893535,0.03945666581251648,0.016163344069504065,0.059372608183429744,0.042107035341586184,0.022391643691592713,0.0534948950903136,0.038809835753214436,0.012270560837321191,-0.0015889240713099315,0.03387447404055731,-0.006636464431630368
0583,0.03315953476710915,0.04331527589116314,0.02644815595003804,0.02800145600388413,0.013526951909520784,0.026786887147396025,-0.003679246820631148,0.020094639650483012,-0.00480839716317889,-0.02559246452727777,0.018586053794662785,0.0018310659079868853
0584,-0.001070152058665705,0.028282870503635826,0.028802872215812927,0.01222751213370209,0.0017783459913981513,-0.014761531461465397,0.020166687003014116,0.0111443767490494,0.02256552213959305,0.005808880781889586,0.014000351831963903,0.012023511490592964
0585,-0.018807330151736853,0.02046262258029077,-0.003372985655600281,0.007371849929816773,-0.0047554689167084805,0.0013119459553649325,0.013837132145635816,-0.002756348858621491,-0.012669664606822227,0.005542832350688388,0.004899226688441373,0.01616297158426003
0586,-0.003713499470086855,0.06223335249895394,0.01803234198610395,0.060029610564387756,-0.006168781616120893,0.013333297665235602,0.009776751128284914,0.038130934433606156,0.010348779688009384,0.017446702041675467,-0.014782590308766849,0.040129624353718876
0587,-0.0025319078080084725,0.013070710319562777,-0.009027358290890759,-0.02351600679488223,-0.009582628649741383,0.005703823725363365,0.00011234266097538296,-0.0057695495749533945,-0.01309690220574255,-0.001018968966533905,0.017043789203524604,-0.017478477633282048
0588,0.005678432156859436,0.040175486155816224,0.03929318406830261,0.01948228217212749,0.010899536040429068,0.054839335297537435,0.008237987796829419,0.014854326565558658,0.024484009501222544,0.03386120081303349,0.01899175654642307,0.008879483828980395
0589,-0.007018434287476817,1.8326233542991983e-05,-0.0037837905830213608,0.0044867810306915236,-0.03659154242243468,0.013327981777143266,-0.01977466107184295,0.03727258131669737,0.030483205651139964,0.035381960592165154,-0.0025466353306943757,0.039925777772201416
0590,0.0009635164173109094,-0.02357522430818492,0.011854345319527306,0.01422637012513711,-0.013021967505334088,0.014180324202223376,0.0015866755924489005,-0.019910020764822407,-0.010966760037094628,-0.037295743790446145,0.01472224184393532,0.0183846214919201
0591,0.004659116540121997,0.01072424186286603,0.005521241181202104,0.012166829590326743,-0.0036221279032260137,0.03286061988430534,5.7295199105333166e-05,0.026995035564853873,0.017445602000380138,0.010677772266024193,0.0031304483780161684,0.02747066584944463
0592,0.02841967988365255,0.024207537180229773,0.06903958165575783,0.015849710889252914,0.0337895289584785,-0.015609551190635163,0.01624981287447694,0.016852650907045526,0.025998010895340207,0.011631991255243689,-0.00174775218420013,0.03487559029782615
0593,0.01226314195247412,0.048461204242827634,0.02236074540867754,0.03555881257966907,0.034519621974063025,0.03464362879377517,-0.011857915550880276,0.019305427085654338,0.025000395799716406,0.0068340798276074494,0.031144479209387035,-0.016772573675871226
0594,0.03317422430713703,0.06512237750891506,0.04408765558058791,0.06799674416175544,0.013513970611263564,0.049250623561392044,0.022876639167327656,0.07017015538327734,-0.0022897150488302522,0.038832105971430025,0.053052225364801114,0.022641632682802313
0595,-0.007066482463387124,0.045376155545752535,0.011926243954161402,0.00783356917912397,0.03016346918773995,0.0005139466469366048,0.02467064226637993,0.019037599860235937,0.01779767127259214,0.0016662442518841053,0.03905924537584456,0.009915733476063771
0596,0.003346909343189896,0.023858827571225986,0.00708130853544604,-0.006768626794393283,-0.009539765950588757,0.02268310323767438,0.03364723401339405,0.029363025137377815,0.0001490662533768283,0.02465394188146715,0.04366130137568382,0.03304916790006013
0597,-0.006295485790520065,0.008127109249837323,0.012982696696335935,0.01854889259863978,0.00029405383785818275,0.01889961881394185,0.009768331059305033,0.04706512010708179,0.014505899982345628,0.041223520326686434,0.03753289323186886,0.03638910864463358
0598,0.026286809453645445,0.02412575452904122,0.02890881018599413,0.02183901846663776,0.0236784395217027,0.0203112334696682,0.0014977010143057464,0.05459696749638605,0.04556692749393217,0.03483916817881171,0.03707845409851804,0.022875520751092556
0599,0.032939021460679556,0.04401371498435234,0.030205927041214917,0.03846916985803913,-0.00891441390782112,0.024492476243684336,0.024957028158719804,0.0594628263033659,0.017711640953383255,0.026171764641043066,0.014115169056580812,0.06269002413364906
0600,-0.0206229347878352,0.0640697365897167,-0.008974975980790756,0.012677493517330158,0.0007266404430349437,0.061946358483414926,0.01502368825293936,0.04341725919816955,0.012646797791568565,0.04195710462590476,0.0006594746995315781,0.04886224845351207
0601,0.014256339499946246,0.08658172532797025,0.004359620963545807,0.04394522180245921,0.023591912511547592,0.03571380910485469,0.002575757492191604,0.0146313207536752,0.005103283609198932,0.023101722434222493,0.016031023899377918,0.040670720604351014
0602,0.031304273412528144,0.04113019886979086,0.020331967969081734,0.03400098633824267,0.06877876369936875,-0.010124105112202382,0.005554351826488934,-0.0054782062643502,-0.0163652347729147,0.045129270352348115,0.005840369480746971,0.026450962191262133
0603,0.03139673466290985,0.04166252667904889,0.029203014204992547,0.025120106992342413,0.019653786150629474,0.024288806697393094,0.012742329909682666,-0.011627375077265746,0.024343898796215766,0.031902537530856624,0.003736901112240415,0.021861011569331488
0604,0.020954030746556027,0.02270616684833696,0.029861124053475647,0.014382871304308606,0.014235241617791489,-0.029905774745661473,0.018255724280707108,-0.006995992827367837,0.0324728517611812,0.028374396579972573,0.014034108512147916,0.01810406069236517
0605,0.02962779605256731,0.012776546112099423,0.03770990112637687,0.017447542724946277,0.01848268103866675,-0.007000114888996046,0.01986502115133258,0.046514620024051725,0.002729640585566241,0.04588635290568558,0.010353438913203795,0.056476313092916036
0606,0.04366781494926693,0.00772147420613304,0.03238514209044239,0.0043280863506768045,0.018410705891054268,-0.010936318852088322,0.0022126999484487412,-0.00474751520121997,-0.006520719936007417,0.006800358312883843,0.000533819960419817,0.025510027034371035
0607,0.005016882131870802,-0.00953655560301259,0.017804012237097863,0.010792843325786117,-0.019638412746125197,0.032212023607770965,-0.025568975581293164,0.034929168636605244,-0.001363660165927158,0.006974777550452677,0.00952453910347217,0.01238427116773391
0608,0.012681678616952007,0.022228336004783408,-0.0008179482304021246,0.02264016119199145,-0.009156159131469287,0.022239531131715937,-0.025014803531135013,0.02905504119822501,-0.002974294397488775,0.02416451299032646,-0.011044837457027208,-0.01809610041019786
0609,-0.009461263243921974,0.019111353199889564,-0.03357408334289818,0.02735125023699227,0.0011290586205317825,-0.009334468106779237,-0.03577569550492054,0.05514176196364171,-0.018132830604553615,-0.0007409204854247122,0.005196885001175772,-0.005006301536928231
0610,0.028967187747729745,0.03133011997439896,-0.0018009218286131749,0.0444893660199183,0.02535257543648563,0.046847873306273116,-0.006854144743147774,0.03081495120287733,-0.012980964094256699,0.03506578032131047,0.005619977850534988,0.017913387500982418
0611,0.0040977257430995125,0.026657924315399664,0.008933623092746637,0.01256064792521115,0.01877402851867777,0.0425318987797082,-0.03860782738925139,0.04874232133786669,0.006460965193639984,0.03220410983018577,0.021835418795123133,0.006438158554240483
0612,-0.010330101315432248,0.002994532767069935,-0.009521508756185605,-0.0022355196151657114,0.04959445077135932,-0.031258780612084126,-0.03331287227006251,0.009830965623441868,0.03306870693782404,0.015550425161878425,0.02247084420228464,0.05986875116614839
0613,0.03634414260763612,0.03240953331112569,0.0015822591748221732,0.04529780721572228,0.005994087000969577,0.004252721150249972,0.02076771779451537,0.04262665277938382,0.03891995878610855,-0.026601863745897247,0.03738362940345621,0.022286744571512168
0614,0.017356995882651008,0.023385470797427674,-0.020006799999552856,0.02104206638243331,0.012982074551316081,0.0045341384180542866,-0.006040087275940849,0.008342359021389415,0.03170321096396849,0.03886658923974021,0.023319284194289632,0.017003507714375324
0615,0.04762842378341279,0.02443459406509298,-0.04012523387228745,0.022111302579427946,0.032329077587190364,-0.010035061732093769,0.011558929211404459,0.04597782577898373,0.018107654909010007,-0.008785479680031884,0.006137785236173677,0.037426800031260705
0616,0.014258994419879668,-0.01624081734988035,0.006804229826428129,-0.014584462406147587,-0.0039654356338005665,-0.015349707006352496,0.01864985231790897,0.018836754486716612,-0.01289301412399745,-0.01673231109509357,0.031148961901119408,-0.02272236953268266
0617,0.020535452902321494,-0.0014523547760982468,0.014309076810848656,0.00092690488223398,0.0397231945974042,0.03992709980733854,0.015203769437382166,0.014377387381224188,0.03469502364370718,-0.029226901194210196,0.06260708341867115,-0.015148734290640913
0618,0.015631432329747355,0.039299116992327555,0.01889650802281134,0.02172612063408013,0.021759338391654018,0.05736678504225656,0.041655692509705244,0.023500170473146693,0.08516705525759781,0.026486679957904727,0.049029568028940845,0.021929717697922835
0619,0.014588596534542338,0.01304079318665555,0.007592492899973669,0.02771088667266915,0.01373471606303449,0.008875109054429077,0.0017287897611326546,0.0010740362280196975,0.03517124231225181,0.013706204318135464,-0.0023182014303205364,0.03104287799197134
0620,-0.01335456151784768,0.0009362708899134927,-0.013694884111018314,0.019115484167348006,0.04938998445744204,0.013887700986511415,0.01747867619270676,0.014277638637540419,-0.021398235922872898,0.00012488381415780354,-0.014126640783204662,0.0010345873566735687
0621,-0.015118072264892674,0.02414518488077106,-0.004268880477013161,0.005512390248744286,-0.009546402011918231,-0.008757683073876654,0.011289724222180204,-0.02633417958809027,-0.003108626995062185,0.003273124891474475,-0.05996162003105681,0.009477940442628657
0622,-0.005968455147192612,0.011058006801510322,-0.01568634880227431,5.202341040867299e-05,0.022272917682716817,0.029936563476683577,0.009575884568736285,0.016584847540116385,0.0010617889661193095,-0.016830058887065756,-0.035941449890674916,0.02183967254916828
0623,0.05420242968327513,-0.0027178033794814614,0.028951387855558692,-0.011004423363077567,0.009066798283153614,0.01599414717608643,0.04430441123262822,0.04376578408014026,0.016849139538293513,0.03498256697519353,-0.006793716744557802,0.04164115866857389
0624,-0.009098148066354398,0.00688782364044752,-0.014709361220179226,0.023277010067692314,-0.012623120020680499,0.06644121523441185,0.025552623470848926,0.036445603138288804,0.05525015618212702,0.08700012580413866,0.03485992904694981,0.04971291576882189
0625,0.02183564224794393,0.02030387353197531,0.01620915456395049,0.02627779759507204,-0.01529774451430523,0.04647233026413565,0.01454834226591333,0.02785815121368263,0.012294312243583152,0.025466303105814544,0.031027190961071573,-0.018433801341688153
0626,0.0020721676819517934,0.027282178494298107,0.0418178107929095,0.04026839135837671,-0.007593281237895149,0.02942623750421914,-0.005674274933286317,0.018828972692702135,0.014152090797460475,0.02312961631183786,0.00020667288357820803,-0.008766708471021215
0627,-0.007451119667464293,0.03418146520859676,0.028617303213294962,0.023505213229840578,0.0051837421196152,0.042749082826289295,0.02847582304936344,0.016830078202819322,0.01720872358013363,0.0011404990698458124,0.010189328952121572,-0.020984548473643422
0628,-0.01166943206748062,0.025112109372242716,-0.005162401437498687,0.002761621844866615,0.020450952673444305,0.018594102006144125,-0.006469884160627753,0.023793993566331478,0.00815257729770944,-0.003442293891596195,-0.026006029570928943,-0.03768278682244228
0629,-0.019835487861091,0.0023553017047062688,0.015754565601120634,-0.007820910982757792,-0.004076346040865936,0.011789018127238607,-0.02146371634646047,0.010996315279659934,-0.012848280390747669,-0.04242426371099821,0.01131870425790092,-0.010402510021635013
0630,0.02445243642288326,-0.004730781660867689,0.038486903469946536,0.0397896865503947,-0.014175865617747932,0.030313397459593154,0.012211622009071487,0.03665842539340145,-0.04183474148601192,-0.05142540705072531,0.015976433041564632,-0.027526928775323097
0631,0.007049036307717807,0.02549820920576384,-0.008752509686868989,0.01202204172438489,0.014043426910985068,0.033569763215147964,-0.00978457467633585,-0.010021188560564291,-0.0018031148600981942,-0.008842591720879154,-0.002790173239376226,0.0306147416062281
