era,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1065,-0.029177579019221352,0.005934208804487057,0.0020726554681550964,-0.0009166317722541377,-0.03266673858887164,-0.0012994990217225816,0.03636176193580398,-0.02359062277363229,-0.03159341788791233,0.015091752664923146,-0.02617724689224825,0.020706319479887013
1066,-0.017884760811209537,0.03102242794259458,0.014934979273024476,-0.001783732654612833,0.048270964929471465,0.002953673596041883,0.002400624170622526,-0.009128610786122381,-0.020247594552778258,-0.01725552807377567,-0.026764183349769585,-0.008269706780167021
1067,0.0006592242102650627,0.002569311696077246,-0.0027115956113779307,-0.020067852953021582,0.024947607346283297,0.007372006936771422,-0.007151945619628256,0.01960629161908189,-0.015127645205465256,-0.010690106129354842,-0.04310677901187311,-0.000716138397629738
1068,-0.002729605156733837,0.05028720727251969,0.007523553192115093,-0.012397167776403692,0.015540225641655527,-0.034232905418331606,0.01329704880561238,0.004149865545532742,-0.016115551278993258,0.004281854312067471,-0.008804206984155854,0.009809267588561961
1069,-0.005909488769002498,-0.019506140804118992,-0.009189820460859165,-0.04474059143098304,0.034096124289684476,0.027188199477978178,0.010086980791521608,0.032368277224511535,0.011808334451362786,-0.04272125578341139,0.013129725518269615,-0.03269960602769636
1070,0.020959581432692134,-0.02634594764936168,-0.009031047350990156,-0.03529989771558621,0.024799060697507303,-0.0276662074492932,0.03831574348428164,-0.03757412593119427,0.03045923834913149,-0.015056855128177404,0.008208869959979131,-0.011124147114692678
1071,0.04316678761330432,-0.015569364428556387,0.0042171610323107475,0.0034289520963823334,0.06078211477107472,-0.006484104273486772,0.010199990808891935,-0.028081897864957312,0.06014775340810748,-0.011425860569798517,-0.011449165829974486,0.03554738001191105
1072,0.010055283238590805,-0.010324173270342787,-0.016043140166467334,-0.02515684686182941,0.0003954516277272134,0.0008977690967936139,-0.0019030691292938144,-0.0026319163083952284,0.00737843547778042,0.001234195316041577,-0.04182551642208202,0.0020048555352377515
1073,-0.005582523792064949,-9.191471905502613e-05,0.011925235436888743,0.0007013168375595861,-0.015239914456394398,-0.022015159076568154,-0.0063444984189930664,0.0332044549899544,0.010671714297514685,0.009045284623108312,-0.024224159772893144,-0.004847764636445348
1074,-0.010967906867734637,-0.010939464449779675,0.004290869173448153,-0.03162140949108825,0.02883240035686406,-0.011163652353668336,-0.010494285018766796,-0.004198086433699577,-0.008286625641826858,-0.011942473751521517,-0.049947229491769794,0.02669264943081295
1075,0.015151331328696283,-0.007337115361264143,0.005760291132631807,-0.030138459267055304,0.013569544233948896,0.01773998766693982,0.02196039931248033,-0.04454098537289284,-0.01643551945503392,0.026621045425716413,0.004010148387006956,0.05298304675294849
1076,-0.009047727736542385,-0.00743173549538269,0.034878855751695005,0.0032509773806529245,0.024543970327630647,-0.00305215873131046,0.011165468378063825,0.011272902929147666,0.04976664564032609,0.0014164162721140273,-0.007079487116294232,0.0015142940995486623
1077,0.053774683553343805,-0.008673280669447813,0.023394705982937646,0.055549749871522246,0.042244263767757806,-0.010509491546310876,-0.0022692447531731203,0.0062295906632124295,0.0474058889900274,-0.028395800275726073,-0.013810618149464332,-0.013777916253586738
1078,-0.005414590054499824,-0.008032930963218745,0.03021972141928502,0.029441306589039668,0.018969414066072287,0.03351009004722631,-0.020348697165994523,-0.015321871452650548,-0.003591883619962506,-0.019145132105977503,-0.0055055125866717005,-0.02359958136766537
1079,0.029833006903229264,0.0041187347056966875,0.021557742208237512,0.04570152718171661,0.036425888132135674,0.015250001456835154,0.017339327305365356,0.0004346321538175814,0.013708904655812587,-0.009558399237677104,-0.008555663676807695,-0.002264083205096184
1080,-0.03815690821557634,0.004576668931634354,0.012910999982441423,0.01140973505197086,0.01878275674345686,0.010506638526907485,0.009618342614316943,0.006742528670535133,0.008411373145196103,-0.0061817797461765625,-0.04097659515760909,0.001718484303171041
1081,0.006944906711761429,-0.011669478683636518,-0.010937208507613275,-0.012037841154505294,0.020534419193229545,0.009841002376015838,-0.007419147538106529,-0.011702143161278022,0.025295988265901348,-0.004518565294544253,0.021458364216289855,-0.0036167928670365096
1082,-0.0029310865182832634,-0.009926980909497684,0.00028916910789970765,-0.019355924951277706,0.03543862447716075,-0.03434457340056712,0.03291174042911561,0.003972981326667874,0.0023793477283333524,0.000687371493801344,0.019429091152670157,0.012605697423214436
1083,0.01894114583541219,0.019191283558953158,0.005113443614312596,-0.014821003901544269,0.046827812365632535,-0.015623950983481388,0.010854224871809065,0.03522420546168305,-0.0064775854023557495,-0.029743774346859705,-0.03005799364715345,-0.007206871202844739
1084,0.053625008319741645,0.007528003765801492,-0.028861872338912752,0.010151539847866363,0.035360136362889365,0.020384841115178604,-0.027507982016857602,0.06432110040973146,0.0025458830362272457,-0.0018469037948609635,-0.02576009656546629,-0.02901216075850732
1085,0.028401734648835456,0.0016488429171648993,-0.03387384669784685,-0.05070136881734221,0.040113393027319644,-0.001955997376601654,-0.04665047811015903,0.06743355034881049,0.04547124589177008,-0.013233048543617535,-0.006013683119856866,-0.003914493717526644
