era,zero_pred,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1043,-0.015668166101520553,-0.024317946724891633,-0.01912814570851511,0.005575598070531744,0.03816530728698455,0.011378968397284755,0.03220757186003466,0.018154723311357073,0.0029931956847230154,-0.03980247145248477,-0.0073486178203187175,0.004638743795012385,-0.013733474263370463
1044,0.017328208801646056,0.031975532696128434,0.013172973453171501,0.004711598016922817,0.0004110126258029349,0.0006285902559870299,0.010495724470689053,-0.0035183534024818093,0.029471055684634866,-0.05581184910756143,-0.004984729407774273,-0.012435028837721641,0.029594247433170434
1045,-0.030990843722484444,0.022214361503854665,0.048428133686162396,-0.048918565240484393,-0.018478659983841995,0.04715675950495011,0.0129348643453987,-0.043623312246573856,0.014733053253355274,0.008413293773717566,0.007908991264883921,-0.013814514320365382,0.008929705357585725
1046,0.022462910445968265,0.005958594885142448,-0.005304104745750074,0.011844095340827806,0.01040027065371858,0.023277937619199617,0.025532039104538676,-0.00216553554400058,0.014029023768756529,0.03747517216643172,0.010977681130316136,-0.007443348549953183,0.0008555922233444131
1047,0.016146743209625246,-0.012388475225615408,0.019975127935888543,-0.0076648543926331365,0.04586647950819069,0.020118873889063013,0.003790251190596556,0.02866028302897612,0.01803160906055051,0.03876887447773493,0.014331961090673627,-0.021602267878993248,-0.03082428782736198
1048,0.021786534113501153,-0.003116463586176875,0.03212767068585362,-0.022026321265753115,0.0016603550337302934,0.013694021134855273,-0.025078956912778182,-0.006919654261355353,0.020574044081971093,0.005658845799867251,-0.004920268135711158,-0.006586218545396977,-0.016870494001287675
1049,0.01367392945518832,0.003580961425887755,0.00018011415454020357,-0.006388956898623661,0.015056387632653266,0.03944592403413348,-0.015826361119799393,-0.03542712564694567,-0.03783346521421312,0.024914241047974257,-0.007029159117665089,0.009912979514855862,-0.0012480021131786986
1050,0.026578468410296492,0.005473125047172867,-0.009441551791630065,-0.012136007287203186,0.0003038756461716054,-0.02327700290954719,-0.001770082385967191,0.0037655788864124212,0.0224055651910172,0.012062200651835388,-0.01841106909725324,0.016112697017057295,-0.008372879721485024
1051,0.03378741646231033,-0.008727962672904514,0.0018908671128042883,0.021814865062302746,0.009449863061264649,-0.030796308915485335,0.0034985516578328255,-0.0018619687868038088,-0.008213808553999242,0.029534427994771798,0.006594161036610526,0.016692786060856366,-0.013090226546450331
1052,-0.03982332175267905,-0.00819330320412067,0.022674352378238297,-0.0073462681209826184,-0.014142669834146413,-0.002827254843558292,0.01540910316122631,-0.0015815672993278092,-0.004768940991707318,0.0256513341751357,-0.023600257155491577,0.003076026477120203,-0.041503682112359545
1053,-0.0023475167514966245,-0.00043150914420984866,0.01823531553650085,-0.0035503751597259175,-0.032083394750078584,-0.019971482200757028,0.007730569703807769,-0.028081266401546276,0.02682789192657566,-0.020390163626733574,0.008524074491547247,0.005748819369452479,-0.010678414090278964
1054,0.0025678835550970434,-0.05805190213045379,0.009836975100983204,0.008369853902423846,0.019878242515956466,-0.03875204134602879,0.012060560211969124,0.01025811781765049,0.003773735468487379,-0.024489128264685127,-0.024645097741036525,0.017338044116071094,0.008218240291918867
1055,-0.011259094065244415,0.02885204200820847,-0.0005208948345462753,-0.01324838465905337,0.02059534405269596,0.028520599321979114,0.004284936959961574,0.004808852337467686,0.0044357571429564915,-0.018033181531125136,-0.01234843211168516,-0.0009135211439006084,-0.01432393021462082
1056,-0.016902756665049267,-0.013211010198189722,0.014180379947320087,0.0016564162476448386,-0.014322284263308973,-0.005049207910274841,-0.020380818307037495,0.04005425016814204,0.016102585222508986,-0.007736249817259936,-0.011473091182426141,-0.028413764150935408,-0.01718244763107414
1057,-0.032688892154542355,-0.016879239015115982,-0.016048771649103667,-0.0109918722434021,0.006532262576024813,-0.016181740418632077,0.023098523206847507,0.010734289109085996,0.008199394040886753,0.0009544031882665917,-0.010733878852997149,0.010269769889272182,0.020426813006148542
1058,0.02747159069453674,-0.0011935847564710624,-0.00995592578000162,0.03536679949787789,-0.06075999799917796,-0.03451553589362564,-0.005462402976158304,-0.015483481953745935,-0.02880129901033966,-0.025016762313328014,-0.018006496177376336,-0.013614021618743657,0.0006594260869031395
1059,0.0030032870153001634,-0.008042653764141221,-0.008134729864495085,0.01823992757143805,0.010978876654818306,0.011586815911964457,-0.01772232567253525,0.012095619904286621,-0.004924504827046561,0.02283356969478787,-0.01629217983880378,0.008710982212004108,0.004008570851611286
1060,-0.0014139643446869142,0.01942815748135191,-0.011063576943229169,0.026259497961282945,0.0030779603280434273,-0.023591815886418305,-0.005510158468962023,0.028359316493287906,0.005765090102913247,0.01935043709045578,-0.023792067368465775,-0.0052649590173270595,0.0016895319164475183
1061,-0.005171944739193542,-0.02630764042335294,0.026098078439499295,0.02564472756295763,0.00378587300159218,-0.013070211312723555,-0.00888262538802626,0.031900297563760796,-0.017065706769112333,-0.016063614237955815,-0.021449143800758557,0.05024705041174488,0.027812785869044492
1062,0.0033149255332062043,-0.01977939893909793,0.011110119768813305,0.00389650831344828,0.029588221307043163,0.031114089735047926,-0.012013280194746451,0.004941918220354035,0.0009588635539036444,0.01937130326840362,-0.02928496421900801,-0.005821435570188423,9.691496370006059e-05
1063,-0.023543059629197866,-0.013535952295236133,0.003435538533205277,-0.017349035361425517,0.03925853170063329,0.08064821808040455,0.011538788490185813,0.010405215046181922,-0.021979117095120283,0.024858416583726683,-0.008066709411539348,0.003973999436194915,0.0016700635919394153
1064,-0.005647174872850689,-0.014259516038762222,-0.002762864417642696,0.006590894881385922,0.0204167252110196,0.01637207995435714,-0.0035594362373512936,0.004279586285312946,-0.011715999827768452,-0.0435921070697385,0.042037469729851416,0.019637666147500656,0.006665474533301264
1065,0.00840704808641018,-0.030258955995184834,0.001500777534935566,0.0041479437241369755,-0.004849418229453395,-0.03413278672447596,-0.01190019730386058,0.043113988550521114,-0.020498360901216747,-0.041101110226003816,0.01607969972014017,-0.013614869923148044,0.017937550788045542
1066,0.02796304761134895,0.021973810976141716,0.025402749090871417,0.01458811469767552,-0.006767142682423076,0.038127749527324103,0.005554019129471958,0.024718291753009693,0.010489332766432321,0.053626814587132664,-0.017134564339282354,-0.0647300885120387,-0.022775798244501322
1067,-0.013483185318365853,-0.013516722531625681,0.016437549937963786,0.002405750590241815,0.032764940072943255,-0.02521410679697572,-0.0030567006743787394,0.03330282221599869,0.03396451463475433,-0.06683524502736829,0.01475156981019616,-0.02799699041505051,-0.01912439412969802
1068,-0.011590048099486808,-0.010448158889979919,0.020393463620210186,0.005894299160358722,0.007153576784370022,-0.018384807608873274,-0.003072525940997788,0.012566589176519991,0.03326880701189433,-0.03248490897419279,-0.007119210750535106,-0.02997480489395002,0.009254484914324021
1069,-0.02415949337546794,-0.006970773751760949,0.015901493402797253,-0.0023252327573476195,-0.030725750395199553,0.015243330825484592,0.0028904864825616563,-0.013186160541990205,0.0025634304221414787,-0.020063779421833308,-0.01293824483336605,0.01849941267791054,-0.023191792269049587
1070,0.01921569547385047,0.01913619697175652,-0.008179890174912526,0.036758755569616386,0.0010735772367547187,-0.013594884196946553,-0.022391440678818538,0.03789546684195206,0.007422671512333756,0.01727303517355065,0.006078876522435001,-0.0006211699563422285,-0.009714716902336887
1071,-0.02522024531523959,0.03025489712194676,-0.010954912092019915,-0.005334206189696973,0.017244583583234253,0.04671651897441929,-0.01331295473866115,0.009065526606789071,-0.013512977345980047,0.07128938523387524,-0.003272788428209029,-0.0157022442858405,0.04491167641467399
1072,-0.0020035119796597885,0.0412970012795173,-0.03583742325529165,0.0026432818280318717,-0.025911516014130234,0.04409786191566614,-0.01393851037526425,-0.021807989828107676,0.023121653596720193,0.010999878294054223,-0.004197363258809536,-0.047406097702454415,0.004234168871459471
1073,0.03655979919868295,0.010121671827070843,-0.02248026813820525,0.010114379767802092,0.00076542662881226,0.03096636073835837,-0.0147075289376023,-0.021806056342248425,-0.004633204146563692,0.008175801255216142,0.0014937998160475803,-0.0072182551860644215,0.010127684308801179
1074,0.006911802611017195,-0.034353359842743625,-0.0002932893958021284,0.0076291184298176475,-0.024321377735490625,0.0061883027856654005,0.012433435463773703,-0.014910377833333927,-0.016679855610024472,-0.00788988772608098,-0.004160340426409447,0.012299260439566253,0.014835732014742364
1075,0.04157433287718883,0.02665036993385813,0.013082182651007841,-0.01942042201006959,-0.04311358995044747,0.018949683084081327,0.01760457573213511,-0.041258434165179846,-0.011092783141947329,0.025701569524464937,0.013974033895155,0.013434600972099761,0.01662297720030177
1076,0.016740556793766962,-0.05148624258043873,0.005525664885853393,0.031822590578603385,-0.0002265873941570315,0.0034734421323044293,0.0027319890689669786,0.024564927033077204,-0.027101413751850194,0.02788628390044771,-0.030993478714603985,0.005337810832696117,0.014526206431754538
