era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1052,-0.008002965064458026,0.016422884453396853,-0.0044070290826636015,-0.017796714562143615,0.020517645693003673,-0.028255786040992742,0.02075341547909284,0.012419439370051747,0.005069763880660846,0.016976101459808223
1053,-0.015645310077728434,0.004263435476952855,-0.008524278224616584,-0.04259822395767609,-0.015407961204094055,0.020586455847578886,-0.008765359194805868,0.00952206976492202,0.014313026642047826,0.016760029484455898
1054,0.020672998489265224,-0.026871672836859244,-0.040882604610623804,-0.02238987735661126,-0.013380913396421437,-0.018181170320962458,-0.012378340695239593,-0.01787808691288482,0.0007362066121769573,-0.0023551348568257684
1055,0.00468367232300866,-0.017653483687922075,-0.005499035624740183,-0.0068071982741738715,0.010974516615870716,-0.018510126778549213,-0.004002627592147692,-0.003345492382913175,-0.014730225289118883,-0.0027242081766860357
1056,-0.019093646833295806,-0.030579163272396927,-0.013764858637921316,-0.003850409016948987,-0.009422862520399079,-0.015599389146793728,0.009024443462312678,-0.008280792301063853,0.0019829066707653946,-0.0014450546598740223
1057,-0.021610898812415128,-0.01772025672910103,-0.018820063114973324,-0.028835906646133797,-0.03114445156965002,0.001850100973384174,0.021153352342821313,-0.04350912659925319,-0.02413199515401942,-0.03481142369142032
1058,0.010780555609127936,-0.02322445125474438,-0.0047636739160697794,-0.010824367100065346,-0.01320896109928524,0.00852804162264008,-0.020595589037517653,-0.024758483166758664,0.01943993221276465,-0.019838504909846615
1059,-0.010256858958502674,-0.001419904970325096,-0.005588427207767519,0.014610729317876013,-0.00423303488269155,0.018292995069484792,-0.0024609817261222297,-0.00960247882784398,0.022490633186315882,-0.00931815445648898
1060,0.015043995740863873,0.005087728493407569,0.007625895849275615,0.029550332422106897,-0.0011638046262111522,-0.035240142886766204,0.02371726333515931,-0.05030645343651844,-0.0022157375586509985,0.0017994823159392973
1061,-0.010634337788877684,0.0053936457498553175,-0.021750087070941726,0.0007821999120350685,0.0019583436274687297,-0.019621825888393167,0.010264965199001587,-0.03215371347681058,-0.01441117760835109,-0.019980133213868368
1062,0.006819188896178045,0.02090438999478061,0.012620192436035406,0.01087498946466106,-0.00831792167579273,-0.024999758885778333,-0.005953453096550124,-0.008081054444516855,-0.0005884512330404499,-0.010326082219373625
1063,-0.03576267500730256,0.02688360248028675,-0.004497866805258966,0.011329784494553213,0.006786245139770626,-0.013123109693315566,-0.010982053239118014,0.003759299483574978,0.012012246570646687,-0.010739155064751989
1064,-0.023267095384907472,0.034760701450162794,0.018197085296644325,0.0030484637133045074,-0.004606748697017265,-0.023859082347392015,-0.025259315122101264,0.011478769443087938,0.01456263316319284,-0.01327813519118232
1065,0.012476799920556579,-0.009095637127900168,-0.00830186270489159,-0.019842752704965716,-0.01940238886019885,0.006188686581954852,-0.008007231042047626,0.013810098712711329,0.01835656518081198,-0.02198352672629336
1066,0.007705251528456693,0.021074290373022633,-0.01989505899976859,0.0310022880234621,0.05605154704925712,-0.005216511483083927,0.018140267027862134,0.042796257142735314,0.0370696953796641,-0.010825508765189337
1067,-0.01462419775253506,-0.01545247772019141,-0.02285512529736117,-0.010515039085630586,0.013104657880704258,-0.042319166992831586,-0.00439464832425776,0.03069056643937436,0.027215237301634197,-0.012238823669239215
