era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1097,-0.011474590428294542,0.034117917865443874,0.016550667118111782,-0.018371380528442543,0.014518549195326675,0.0012458214133018652,-0.004678769636610226,0.015539393744055646,0.01743658511933864,0.015617407658356359
1098,-0.011081253423321941,0.028658112038682834,0.039571932461044096,0.007162253124446699,0.04827078830313926,-0.0038851358902155177,0.03471833858727349,-0.0035762342116161766,-0.0023617036574643596,-0.012588633123505133
1099,-0.008712846645538426,0.016749438949259253,-0.019536820904362734,-0.03140489714519075,-0.007138434607041381,-0.0023163133389421174,0.018305546663096944,-0.012111347735865498,-0.051554393136170815,0.03220382312101741
1100,-0.014491361958661556,0.02053020901774064,0.037131926702823274,0.03125232252549789,-0.009374124680538318,-0.021108169747414526,0.009424763873506622,0.04840092237808398,0.015431105944010684,0.01111913356042258
1101,-0.0008367328081960344,0.02350440149657504,-0.03374119004746472,0.003597842466071166,0.0058763908893499925,-0.0071353289152517214,0.010620087914430048,0.010591944662982477,-0.01112599723400089,0.009765597965676427
1102,0.0025788043433994344,-0.016251207752689286,-0.0015304807771570053,-0.020282367518486392,-0.016442097424941515,-0.0020331505560191704,0.02460253286839,-0.017883261138236278,0.002491643437196398,0.019992279895055663
1103,0.036748672800034736,0.014975096850051217,-0.007939953954241661,0.0011324473380045807,0.029546897489109686,-0.011163693907771402,0.00261837919538664,0.0019287293019727653,-0.01733360023139604,0.022687993451029877
1104,0.014785062768526619,0.0013298501284053493,0.027210161783129908,-0.021883309112471605,-0.002348037639698503,-0.013800628416958147,-0.03142743039940841,0.0132568840501997,0.030200719769897737,0.027210168164798494
1105,0.0041778091466180434,9.208577622901414e-05,-0.008809269803531243,-0.008479250221576539,0.014132877472533533,-0.06050122205905428,0.02132421679774549,0.03949031089596151,0.008634889950069355,-0.013732726333626589
1106,-0.010184095144584442,0.03658309956924653,0.03910302287119006,-0.010897398612242187,0.010449103610736664,-0.008259839652544608,0.0014195091138472235,0.04503710180902834,-0.00775605864937854,0.009971996344962908
1107,-0.0098030893289677,0.052084460816576396,0.02505873073712388,-0.01645961313568492,0.033179559054458824,-0.018167524554312465,-0.0008466400478572141,0.013695105999161948,-0.005773131199928087,-0.012956643779179572
