era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,gaf_s0
0511,-0.027819647898376945,0.03780969028675349,0.005050328529282976,0.01405880373725666,-0.005451464368363491
0512,0.003318993534422098,0.044801331615556966,0.040978356319214815,-0.017363775812628122,0.004639457757030227
0513,0.0002310347335916516,0.005122670601913191,0.006999016277556176,-0.04137698247318855,-0.024421355262602563
0514,0.009311478451291422,0.045960223353430224,0.02424428304055173,0.0353347823471502,-0.0056713122145504915
0515,0.01604862727603291,0.022866852624482802,0.01282359731403972,-0.010372928046653766,0.0370450478244458
0516,0.0661478936274738,0.018858940445694545,0.024639947681819836,0.02540989235399525,0.004819056723323832
0517,0.007231278074815087,0.01476466544846136,0.026638256609318074,0.024166821045776166,0.0398208453002087
0518,0.012665017431061226,-0.03742460047828022,-0.0002585663476933162,0.010789045984024423,0.00849546526163498
0519,0.009595605439486773,-0.00873475440085853,0.010399894696971494,0.0062364185146556285,0.019846938444604813
0520,-0.030294578787566317,-0.019484349008832103,0.037918176943176736,0.007171396301084404,0.023722037140222408
0521,-0.015131695581037843,0.04489191441416348,0.04463964488797309,-0.001596407592577884,0.01741920670597155
0522,0.014653636967316334,-0.005296389970802425,-0.007263190293924102,0.007983071749018968,-0.0005618267213497562
0523,-0.018863447873926638,0.04050905945557196,-0.014077928530796643,0.01849680972359406,-0.037389666266335886
0524,-0.02963558485065864,0.05382625530035309,-0.017112376234839282,6.0629104713191106e-05,0.016430041193221074
0525,0.004153903778897297,0.051563344585317444,0.02859174034342991,0.009249568261192056,0.013756334005090947
0526,-0.023091562792092728,0.04438805825075621,0.02683424399117944,0.01577082259054716,0.009853090692597623
0527,-0.013815443321285594,0.062006544417962405,0.013020202901572646,0.04252582078123706,0.022570049093781182
0528,0.0058870881913329065,0.08972085193683853,0.03243974954301601,0.018416344206301574,0.010085817504708335
0529,-0.004845180386477218,0.036976576267930494,0.027069397388575413,0.026095405268239048,0.02395153453165182
0530,0.011752552064829672,0.03446801438873838,0.014266326812202726,0.026967819828176424,0.04120037399070397
0531,-0.0032559428102350314,0.06405501930295306,0.04905385780871175,0.019087249581597784,0.015328604512530495
0532,-0.018502450226157412,0.0017199518161248252,0.016068367598926117,-0.007500549655600805,-0.03449852572424476
0533,0.004974177872924165,0.011172525841469064,0.032373009756987196,-0.009552746440727632,0.013824998686158663
0534,0.011581082693616353,0.050866975116734006,0.0433287278128811,-0.0027727793276007416,0.009983309519408465
0535,0.012347722119814386,0.01018674632445525,-0.0004544594868562912,-0.0026491798338666313,0.025371928600135735
0536,0.041805149886517366,0.021083733517823527,-0.011670683837393519,-0.009997444309883563,-0.0025948116722791003
0537,-0.00408857043895475,0.028246525893508397,0.010209150122350203,0.0066934318353209605,-0.041311057672486655
0538,-0.018696153239552,-0.0022755636908419587,-0.004075370407970155,-0.00630118885067011,-0.020381722641018948
0539,0.006845357433962502,0.05391007718855952,-0.014436430128710653,0.05172123380971709,-0.007331693272827306
0540,0.002688140234183723,0.04182307468991625,-0.005876526177445357,0.020915932126740797,-0.005798130001872457
0541,0.016619824382237844,0.01227126561621998,0.0054651227828985795,0.018192335669650637,0.008999837610400461
0542,-0.026292241158246268,0.006839936378771957,-0.0002901810677071228,0.02138277082362984,0.02177351382337056
0543,-0.016581909021892136,0.007841004602929075,0.035521080445685145,-0.01853148083511214,0.007035544077299187
0544,0.021815217665009618,0.05230088430282355,0.014215507455804086,0.01700961877267777,0.011064208456196272
0545,-0.03223024176992611,0.01317393436590045,0.0035338372054804215,0.004948215784064512,0.0018661501865243257
0546,-0.003944663963154417,0.019973879544759886,-0.015020178787973652,0.012953767655484323,0.03995317962448395
0547,-0.020411387956148334,0.017871763025625008,0.008505973420469161,-0.000526702635706082,0.06421363532633564
0548,0.006798628876179542,0.0010859423268141555,0.041507421887309444,0.03034361589080261,0.03140527704964027
0549,-0.015388497944010694,0.021847381470463917,0.005813155233362765,0.03989670227040624,0.003392688604401089
0550,0.0016085106317376512,0.05537653719472573,0.00041879094778489136,0.045360846225145704,-0.0066620062149908895
0551,-0.004771535425450217,0.054577215597137005,0.00744664820986376,0.034445351435838746,0.027104671344545465
0552,-0.0006338575462827444,0.024094981476703147,-0.009969504764797098,0.0028189222880351463,0.007308056952428152
0553,0.03224163958297317,-0.011533079752514344,-0.02697421573068041,0.0016907624878190457,-0.022505215756806276
0554,-0.04371848865104246,0.03610749796738782,0.02408010927187819,0.03427560207201299,0.005507116831049593
